N,K,D,noise_std,sparsity,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,10,"[1000, 1000, 1000]",1.0,0.8,2,10,0.9770277754720839,0.9788881671586885,0.7500342034203419,model_mofa_0.01,0.01,0.4617259053299059,0.5468684686103422
100,10,"[1000, 1000, 1000]",1.0,0.8,1,10,0.9697812405087904,0.9710644673264825,0.9158511851185118,model_mofa_0.01,0.01,0.7674402598049717,0.6157446093110625
100,10,"[1000, 1000, 1000]",1.0,0.8,0,10,0.9648610099577507,0.9713818995375337,0.9569336933693368,model_mofa_0.01,0.01,0.8004738573376148,0.6388944301024022
100,10,"[1000, 1000, 1000]",1.0,0.8,3,10,0.9710233185269853,0.9716748085582498,0.8671911191119112,model_mofa_0.01,0.01,0.6628879551509749,0.6017048233100355
100,10,"[1000, 1000, 1000]",1.0,0.8,4,10,0.9672554665374316,0.9689390478465469,0.7306690669066905,model_mofa_0.01,0.01,0.4467278243066142,0.5255815443693772
100,10,"[1000, 1000, 1000]",1.0,0.8,5,10,0.9745278174906234,0.9763391793226739,0.8667782778277827,model_mofa_0.01,0.01,0.6013102843748046,0.5819734328275309
100,10,"[1000, 1000, 1000]",1.0,0.8,7,10,0.9608395762498803,0.96269160844365,0.7384518451845183,model_mofa_0.01,0.01,0.4462943132337514,0.5065995067373874
100,10,"[1000, 1000, 1000]",1.0,0.8,8,10,0.9789934565775589,0.9882878923906145,0.7835451545154515,model_mofa_0.01,0.01,0.49410707569136203,0.5493490955042066
100,10,"[1000, 1000, 1000]",1.0,0.8,6,10,0.9634109081787207,0.9660825445390752,0.863102310231023,model_mofa_0.01,0.01,0.6194183458430628,0.6006931793213923
100,10,"[1000, 1000, 1000]",1.0,0.8,9,10,0.967952152801166,0.9696159396281561,0.7342790279027901,model_mofa_0.01,0.01,0.4468845426389688,0.5258209063195065
100,10,"[1000, 1000, 1000]",1.0,0.8,10,10,0.9628139487255581,0.9685025623578103,0.8473759375937593,model_mofa_0.01,0.01,0.5704231600767155,0.5835410692854122
100,10,"[1000, 1000, 1000]",1.0,0.8,11,10,0.9715125293828143,0.9735827539476233,0.7325868586858686,model_mofa_0.01,0.01,0.4039710004219353,0.5189749494547046
100,10,"[1000, 1000, 1000]",1.0,0.8,12,10,0.9798486600777476,0.9854815461031833,0.7592559255925593,model_mofa_0.01,0.01,0.5512690329819627,0.5468531668808525
100,10,"[1000, 1000, 1000]",1.0,0.8,13,10,0.9697369895525546,0.9705426781095302,0.7999567956795678,model_mofa_0.01,0.01,0.47423695865585225,0.5470620175850345
100,10,"[1000, 1000, 1000]",1.0,0.8,14,10,0.9842037232279116,0.9876247927816164,0.8660162016201619,model_mofa_0.01,0.01,0.6116485600548521,0.5930332516208079
100,10,"[1000, 1000, 1000]",1.0,0.8,15,10,0.977922791555104,0.9798240564320643,0.7861542154215421,model_mofa_0.01,0.01,0.48326734454672143,0.5359894814241805
100,10,"[1000, 1000, 1000]",1.0,0.8,16,10,0.9734197967201023,0.9748189746222087,0.8785022502250225,model_mofa_0.01,0.01,0.6967721840580079,0.6107065033594925
100,10,"[1000, 1000, 1000]",1.0,0.8,17,10,0.9731717172255436,0.9757612941382428,0.9025310531053103,model_mofa_0.01,0.01,0.6868333621005013,0.6138066521991834
100,10,"[1000, 1000, 1000]",1.0,0.8,18,10,0.9704933753597554,0.9734927021455283,0.863009900990099,model_mofa_0.01,0.01,0.6340270830986111,0.5809572102768474
100,10,"[1000, 1000, 1000]",1.0,0.8,19,10,0.9707647735323786,0.9740877139967714,0.9494641464146414,model_mofa_0.01,0.01,0.799845390003214,0.6333369921260067
100,1,"[1000, 1000, 1000]",1.0,0.8,0,1,0.6654865069252796,0.669529214328537,0.9996639663966396,model_mofa_0.01,0.01,0.948581412763125,0.6721927975187828
100,1,"[1000, 1000, 1000]",1.0,0.8,1,1,0.6915673559454846,0.7196129590836172,0.9996759675967596,model_mofa_0.01,0.01,0.9357645971009764,0.6546470865898412
100,1,"[1000, 1000, 1000]",1.0,0.8,2,1,0.6165949416008009,0.629732122915925,0.9998079807980798,model_mofa_0.01,0.01,0.9421172886519421,0.643133643281027
100,1,"[1000, 1000, 1000]",1.0,0.8,3,1,0.6283320561425891,0.6339795492230927,0.9994359435943594,model_mofa_0.01,0.01,0.9544387334221716,0.6775371475857925
100,1,"[1000, 1000, 1000]",1.0,0.8,4,1,0.7568960254101568,0.8260884135385914,0.9996759675967596,model_mofa_0.01,0.01,0.9421101774042951,0.6527391227246131
100,1,"[1000, 1000, 1000]",1.0,0.8,5,1,0.7185815852351217,0.7321624970939559,0.9997719771977197,model_mofa_0.01,0.01,0.9231954668847874,0.6696521630087536
100,1,"[1000, 1000, 1000]",1.0,0.8,6,1,0.6535792920945288,0.7190006947973778,0.9997479747974796,model_mofa_0.01,0.01,0.9357645971009764,0.675105574189662
100,1,"[1000, 1000, 1000]",1.0,0.8,7,1,0.6339274675525538,0.6434691470164708,0.9996039603960395,model_mofa_0.01,0.01,0.9355240229026638,0.666479792512479
100,1,"[1000, 1000, 1000]",1.0,0.8,8,1,0.7004020891194874,0.7034002789419623,0.9997959795979596,model_mofa_0.01,0.01,0.9609099687810015,0.6784323069242065
100,1,"[1000, 1000, 1000]",1.0,0.8,9,1,0.8242342827784229,0.9088997644271418,0.9998439843984397,model_mofa_0.01,0.01,0.9480931531188528,0.659663338968045
100,1,"[1000, 1000, 1000]",1.0,0.8,10,1,0.6235122810629926,0.6423959700309989,0.9996639663966396,model_mofa_0.01,0.01,0.9172056495742152,0.6653194359384017
100,1,"[1000, 1000, 1000]",1.0,0.8,11,1,0.6779627478410387,0.6850638584514724,0.9997839783978397,model_mofa_0.01,0.01,0.9422358324598062,0.662143054199751
100,1,"[1000, 1000, 1000]",1.0,0.8,12,1,0.7132544467375697,0.7842813314508587,0.9997239723972396,model_mofa_0.01,0.01,0.9234360410830998,0.6433274539936417
100,1,"[1000, 1000, 1000]",1.0,0.8,13,1,0.644937256593494,0.6599360682154372,0.9995439543954395,model_mofa_0.01,0.01,0.9607843137254902,0.6499055119613247
100,1,"[1000, 1000, 1000]",1.0,0.8,14,1,0.6754550574042185,0.7623294887723694,0.9997839783978397,model_mofa_0.01,0.01,0.9480931531188528,0.6811129016295588
100,1,"[1000, 1000, 1000]",1.0,0.8,15,1,0.7204348565761455,0.7622240475291188,0.9997959795979596,model_mofa_0.01,0.01,0.9544387334221716,0.6617061416080118
100,1,"[1000, 1000, 1000]",1.0,0.8,19,1,0.7777721241106169,0.9761740252261997,0.9999519951995199,model_mofa_0.01,0.01,0.9418696032059825,0.6715004377389646
100,1,"[1000, 1000, 1000]",1.0,0.8,16,1,0.7708856920720871,0.8177180490471343,0.9997599759975996,model_mofa_0.01,0.01,0.9483408385648125,0.6974444667872982
100,1,"[1000, 1000, 1000]",1.0,0.8,17,1,0.7699051688251298,0.8300042693484317,0.9997839783978397,model_mofa_0.01,0.01,0.9480931531188528,0.6746420779598288
100,1,"[1000, 1000, 1000]",1.0,0.8,18,1,0.6108978317765653,0.6379606498905203,0.9993159315931591,model_mofa_0.01,0.01,0.9421172886519421,0.6451509354747375
100,7,"[1000, 1000, 1000]",1.0,0.8,0,7,0.9593663565572692,0.9765589877510908,0.9317594616604516,model_mofa_0.01,0.01,0.7973818176592955,0.6343212094028904
100,7,"[1000, 1000, 1000]",1.0,0.8,2,7,0.9597500257692234,0.9601393425550927,0.8047473318760447,model_mofa_0.01,0.01,0.4932819924827385,0.5654720168068732
100,7,"[1000, 1000, 1000]",1.0,0.8,3,7,0.9567776235745695,0.9606341865649647,0.9262886288628861,model_mofa_0.01,0.01,0.7845016383781901,0.635595594388564
100,7,"[1000, 1000, 1000]",1.0,0.8,1,7,0.956222912422961,0.9568592619478885,0.9045441687025845,model_mofa_0.01,0.01,0.6706158677497127,0.6184892727257169
100,7,"[1000, 1000, 1000]",1.0,0.8,4,7,0.978540254082949,0.9829381661854755,0.9056242767133854,model_mofa_0.01,0.01,0.7207073643309434,0.6140745943507941
